,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
69,0.927,0.43,5,-5.336,0,0.115,0.392,1.97e-06,0.159,0.962,99.975,audio_features,4yYeePS9C7q9iJuxvNCpnF,spotify:track:4yYeePS9C7q9iJuxvNCpnF,https://api.spotify.com/v1/tracks/4yYeePS9C7q9iJuxvNCpnF,https://api.spotify.com/v1/audio-analysis/4yYeePS9C7q9iJuxvNCpnF,121227,4,Girl,53,alt z
70,0.916,0.52,9,-5.091,1,0.0737,0.59,1.85e-05,0.0869,0.922,101.981,audio_features,3wVlLzWqLKFSE1MTyxK2ju,spotify:track:3wVlLzWqLKFSE1MTyxK2ju,https://api.spotify.com/v1/tracks/3wVlLzWqLKFSE1MTyxK2ju,https://api.spotify.com/v1/audio-analysis/3wVlLzWqLKFSE1MTyxK2ju,170600,4,Why You Look Sad?,53,chinese r&b
71,0.812,0.807,9,-3.354,1,0.339,0.11,0.0,0.211,0.4,136.979,audio_features,4b3rGL8LDSkbARUUA20136,spotify:track:4b3rGL8LDSkbARUUA20136,https://api.spotify.com/v1/tracks/4b3rGL8LDSkbARUUA20136,https://api.spotify.com/v1/audio-analysis/4b3rGL8LDSkbARUUA20136,194840,4,VENOM,69,k-pop
72,0.475,0.618,6,-3.483,1,0.0451,0.118,0.0,0.196,0.46,139.829,audio_features,4UJCTSc1E7fMmNJiHvowHF,spotify:track:4UJCTSc1E7fMmNJiHvowHF,https://api.spotify.com/v1/tracks/4UJCTSc1E7fMmNJiHvowHF,https://api.spotify.com/v1/audio-analysis/4UJCTSc1E7fMmNJiHvowHF,205292,4,Fix Me,31,opm
73,0.619,0.502,0,-8.097,0,0.249,0.178,0.0,0.155,0.38,174.196,audio_features,4Kh6cq3XgOGUK9yXQu7RTq,spotify:track:4Kh6cq3XgOGUK9yXQu7RTq,https://api.spotify.com/v1/tracks/4Kh6cq3XgOGUK9yXQu7RTq,https://api.spotify.com/v1/audio-analysis/4Kh6cq3XgOGUK9yXQu7RTq,134483,4,overwhelmed - Chri$tian Gate$ remix,67,alt z
74,0.811,0.638,7,-6.088,0,0.146,0.0569,2.57e-06,0.0632,0.631,104.975,audio_features,657fvLznLpNSFCSGqpQEVz,spotify:track:657fvLznLpNSFCSGqpQEVz,https://api.spotify.com/v1/tracks/657fvLznLpNSFCSGqpQEVz,https://api.spotify.com/v1/audio-analysis/657fvLznLpNSFCSGqpQEVz,207941,4,Strawberry Psycho,33,japanese r&b
75,0.69,0.453,9,-9.312,1,0.0439,0.461,0.069,0.172,0.348,84.992,audio_features,21a1k8q3DJtsF8GorRfcL8,spotify:track:21a1k8q3DJtsF8GorRfcL8,https://api.spotify.com/v1/tracks/21a1k8q3DJtsF8GorRfcL8,https://api.spotify.com/v1/audio-analysis/21a1k8q3DJtsF8GorRfcL8,258353,4,Mind Games,67,bass trap
76,0.723,0.491,0,-9.675,1,0.0405,0.304,0.0,0.118,0.585,102.005,audio_features,7byGwLkiIzJdHOZKZMS8nd,spotify:track:7byGwLkiIzJdHOZKZMS8nd,https://api.spotify.com/v1/tracks/7byGwLkiIzJdHOZKZMS8nd,https://api.spotify.com/v1/audio-analysis/7byGwLkiIzJdHOZKZMS8nd,172613,4,Something Super Sweet,62,alt z
77,0.692,0.982,11,-2.979,0,0.0684,0.162,0.0,0.136,0.799,127.975,audio_features,5w24qGKT4DHCKHKU0jPlcK,spotify:track:5w24qGKT4DHCKHKU0jPlcK,https://api.spotify.com/v1/tracks/5w24qGKT4DHCKHKU0jPlcK,https://api.spotify.com/v1/audio-analysis/5w24qGKT4DHCKHKU0jPlcK,238427,4,SPLASH FREE,46,
78,0.895,0.787,10,-5.0,0,0.206,0.43,0.0,0.0793,0.752,90.009,audio_features,2yRnhiS36wm3MEkb1Vv3sQ,spotify:track:2yRnhiS36wm3MEkb1Vv3sQ,https://api.spotify.com/v1/tracks/2yRnhiS36wm3MEkb1Vv3sQ,https://api.spotify.com/v1/audio-analysis/2yRnhiS36wm3MEkb1Vv3sQ,194667,4,BOTH,41,dance pop
79,0.712,0.75,5,-4.785,0,0.0518,0.013,3.77e-05,0.146,0.778,110.012,audio_features,4ESjOXn7iahDSKSq5bZq7X,spotify:track:4ESjOXn7iahDSKSq5bZq7X,https://api.spotify.com/v1/tracks/4ESjOXn7iahDSKSq5bZq7X,https://api.spotify.com/v1/audio-analysis/4ESjOXn7iahDSKSq5bZq7X,203455,4,Be Around,0,
80,0.65,0.913,5,-2.147,1,0.0758,0.15,0.0,0.345,0.594,124.025,audio_features,0O4YelF6Zneq7sk1Ye73N2,spotify:track:0O4YelF6Zneq7sk1Ye73N2,https://api.spotify.com/v1/tracks/0O4YelF6Zneq7sk1Ye73N2,https://api.spotify.com/v1/audio-analysis/0O4YelF6Zneq7sk1Ye73N2,249427,4,キャラクター,58,j-pop
81,0.679,0.904,10,-1.613,1,0.0431,0.132,0.0,0.106,0.787,127.976,audio_features,3oy9Y621WDsAXSAwJKSSZV,spotify:track:3oy9Y621WDsAXSAwJKSSZV,https://api.spotify.com/v1/tracks/3oy9Y621WDsAXSAwJKSSZV,https://api.spotify.com/v1/audio-analysis/3oy9Y621WDsAXSAwJKSSZV,229987,4,ずっとずっとずっと,52,j-pop
82,0.667,0.951,1,-0.997,1,0.054,0.05,0.0,0.288,0.799,130.011,audio_features,2yOUBePdX7afs41FAy1XD7,spotify:track:2yOUBePdX7afs41FAy1XD7,https://api.spotify.com/v1/tracks/2yOUBePdX7afs41FAy1XD7,https://api.spotify.com/v1/audio-analysis/2yOUBePdX7afs41FAy1XD7,231840,4,Landscape,48,j-pop
83,0.755,0.87,1,-2.414,0,0.0936,0.00988,0.0,0.0917,0.645,124.032,audio_features,0IGUXY4JbK18bu9oD4mPIm,spotify:track:0IGUXY4JbK18bu9oD4mPIm,https://api.spotify.com/v1/tracks/0IGUXY4JbK18bu9oD4mPIm,https://api.spotify.com/v1/audio-analysis/0IGUXY4JbK18bu9oD4mPIm,174387,4,TOMBOY,79,k-pop
84,0.599,0.796,2,-2.672,1,0.23,0.289,0.0,0.111,0.64,199.647,audio_features,7yR9U98UWyyIyO029NJ6tB,spotify:track:7yR9U98UWyyIyO029NJ6tB,https://api.spotify.com/v1/tracks/7yR9U98UWyyIyO029NJ6tB,https://api.spotify.com/v1/audio-analysis/7yR9U98UWyyIyO029NJ6tB,206413,4,Sun's Up,30,
85,0.874,0.6,6,-6.064,1,0.158,0.00942,0.0,0.126,0.457,100.012,audio_features,4IaxDf2FixiQXq0mW7key9,spotify:track:4IaxDf2FixiQXq0mW7key9,https://api.spotify.com/v1/tracks/4IaxDf2FixiQXq0mW7key9,https://api.spotify.com/v1/audio-analysis/4IaxDf2FixiQXq0mW7key9,174840,4,ZOOM,75,k-pop
86,0.68,0.477,1,-14.333,1,0.288,0.0148,0.0,0.331,0.569,84.736,audio_features,1Rt54BJM5cIT3vpMAJiq9X,spotify:track:1Rt54BJM5cIT3vpMAJiq9X,https://api.spotify.com/v1/tracks/1Rt54BJM5cIT3vpMAJiq9X,https://api.spotify.com/v1/audio-analysis/1Rt54BJM5cIT3vpMAJiq9X,206890,4,Lover,0,
87,0.89,0.654,8,-4.368,1,0.213,0.434,0.0,0.0721,0.515,100.082,audio_features,1HI84AsI0wokonlV760TRT,spotify:track:1HI84AsI0wokonlV760TRT,https://api.spotify.com/v1/tracks/1HI84AsI0wokonlV760TRT,https://api.spotify.com/v1/audio-analysis/1HI84AsI0wokonlV760TRT,124800,4,hypotheticals,36,modern indie pop
88,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4,High Fashion (feat. Mustard),72,melodic rap
89,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4,What You Know Bout Love,80,brooklyn drill
90,0.461,0.776,6,-4.498,1,0.0565,0.0149,0.0,0.12,0.291,149.985,audio_features,3bjg5cbmuwDoS7e2dAWyRG,spotify:track:3bjg5cbmuwDoS7e2dAWyRG,https://api.spotify.com/v1/tracks/3bjg5cbmuwDoS7e2dAWyRG,https://api.spotify.com/v1/audio-analysis/3bjg5cbmuwDoS7e2dAWyRG,238862,4,Butterfly,69,k-pop
91,0.512,0.512,4,-6.008,0,0.285,0.654,0.0,0.148,0.434,95.11,audio_features,2GlATHCDbLW7xq5BE0Bz5g,spotify:track:2GlATHCDbLW7xq5BE0Bz5g,https://api.spotify.com/v1/tracks/2GlATHCDbLW7xq5BE0Bz5g,https://api.spotify.com/v1/audio-analysis/2GlATHCDbLW7xq5BE0Bz5g,201609,1,Shot Clock,64,dance pop
92,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,audio_features,3FAJ6O0NOHQV8Mc5Ri6ENp,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3,Heartbreak Anniversary,83,pop
93,0.575,0.684,1,-6.007,1,0.325,0.299,0.0,0.614,0.926,172.155,audio_features,0DdpxWfVvUGgkJv5536tiF,spotify:track:0DdpxWfVvUGgkJv5536tiF,https://api.spotify.com/v1/tracks/0DdpxWfVvUGgkJv5536tiF,https://api.spotify.com/v1/audio-analysis/0DdpxWfVvUGgkJv5536tiF,204040,4,Sexy Can I feat. Yung Berg,0,pop rap
94,0.737,0.723,0,-4.165,0,0.0705,0.303,0.0,0.26,0.783,100.939,audio_features,55Ctj6nVfobn9AcPe6sLG2,spotify:track:55Ctj6nVfobn9AcPe6sLG2,https://api.spotify.com/v1/tracks/55Ctj6nVfobn9AcPe6sLG2,https://api.spotify.com/v1/audio-analysis/55Ctj6nVfobn9AcPe6sLG2,231893,4,Like,70,k-pop
95,0.706,0.332,8,-13.686,1,0.171,0.536,0.0,0.112,0.783,130.913,audio_features,0C84gjuhYC6d0ihqdZzB2F,spotify:track:0C84gjuhYC6d0ihqdZzB2F,https://api.spotify.com/v1/tracks/0C84gjuhYC6d0ihqdZzB2F,https://api.spotify.com/v1/audio-analysis/0C84gjuhYC6d0ihqdZzB2F,165790,4,You Right X Luxurious,2,
96,0.872,0.814,4,-4.875,1,0.215,0.0483,2.22e-05,0.0403,0.829,124.92,audio_features,2ILz4eU7UCTv0Wup7F5lVt,spotify:track:2ILz4eU7UCTv0Wup7F5lVt,https://api.spotify.com/v1/tracks/2ILz4eU7UCTv0Wup7F5lVt,https://api.spotify.com/v1/audio-analysis/2ILz4eU7UCTv0Wup7F5lVt,146588,4,なにやってもうまくいかない,59,japanese viral pop
97,0.913,0.62,0,-6.674,1,0.0769,0.0354,0.106,0.091,0.552,105.986,audio_features,1MKmSbQfJpEVnC3XfGywyF,spotify:track:1MKmSbQfJpEVnC3XfGywyF,https://api.spotify.com/v1/tracks/1MKmSbQfJpEVnC3XfGywyF,https://api.spotify.com/v1/audio-analysis/1MKmSbQfJpEVnC3XfGywyF,188213,4,Tippy Toes,60,
98,0.745,0.681,1,-4.598,0,0.203,0.111,0.0,0.0865,0.521,99.995,audio_features,0DEoLBczhPmawtTrfnWp8F,spotify:track:0DEoLBczhPmawtTrfnWp8F,https://api.spotify.com/v1/tracks/0DEoLBczhPmawtTrfnWp8F,https://api.spotify.com/v1/audio-analysis/0DEoLBczhPmawtTrfnWp8F,176012,4,if i die (Feat. ASH ISLAND),47,k-rap
99,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4,Let's Groove,77,disco
0,0.658,0.729,7,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,audio_features,3bIxTsfeNMO7Nt2J3EUKrA,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/tracks/3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/audio-analysis/3bIxTsfeNMO7Nt2J3EUKrA,230133,4,22,57,pop
1,0.697,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,audio_features,6pymOcrCnMuCWdgGVTvUgP,spotify:track:6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/tracks/6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/audio-analysis/6pymOcrCnMuCWdgGVTvUgP,213173,4,3,61,dance pop
2,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,audio_features,6lV2MSQmRIkycDScNtrBXO,spotify:track:6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/audio-analysis/6lV2MSQmRIkycDScNtrBXO,180480,4,Airplanes (feat. Hayley Williams of Paramore),75,atl hip hop
3,0.487,0.809,1,-5.094,1,0.0345,0.109,0.000126,0.13,0.582,86.01,audio_features,1Hpe55FfvUHQF9rAT9iXB5,spotify:track:1Hpe55FfvUHQF9rAT9iXB5,https://api.spotify.com/v1/tracks/1Hpe55FfvUHQF9rAT9iXB5,https://api.spotify.com/v1/audio-analysis/1Hpe55FfvUHQF9rAT9iXB5,229227,4,Alone Again,41,canadian pop
4,0.209,0.872,9,-2.996,1,0.0757,0.217,0.0,0.0768,0.294,78.139,audio_features,7ceIquYtiTYlgSSm7PqUf9,spotify:track:7ceIquYtiTYlgSSm7PqUf9,https://api.spotify.com/v1/tracks/7ceIquYtiTYlgSSm7PqUf9,https://api.spotify.com/v1/audio-analysis/7ceIquYtiTYlgSSm7PqUf9,281560,4,Already Gone,44,dance pop
5,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,audio_features,1fBl642IhJOE5U319Gy2Go,spotify:track:1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,212293,4,Animal,70,modern alternative rock
6,0.674,0.632,7,-6.468,1,0.066,0.0311,0.000235,0.0778,0.905,151.989,audio_features,5kiD3qnsuhV2YwH4bq93Yc,spotify:track:5kiD3qnsuhV2YwH4bq93Yc,https://api.spotify.com/v1/tracks/5kiD3qnsuhV2YwH4bq93Yc,https://api.spotify.com/v1/audio-analysis/5kiD3qnsuhV2YwH4bq93Yc,191693,4,Anything,45,canadian pop
7,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,audio_features,2Zj4FUsMtu9PMuJsHbGbdv,spotify:track:2Zj4FUsMtu9PMuJsHbGbdv,https://api.spotify.com/v1/tracks/2Zj4FUsMtu9PMuJsHbGbdv,https://api.spotify.com/v1/audio-analysis/2Zj4FUsMtu9PMuJsHbGbdv,212333,4,Applause,0,art pop
8,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,audio_features,0pwYLVXVknPSGUQb39cePC,spotify:track:0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/tracks/0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/audio-analysis/0pwYLVXVknPSGUQb39cePC,229467,4,As Long As You Love Me,67,canadian pop
9,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,214240,4,Baby,81,canadian pop
10,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4,Bad Romance,82,art pop
11,0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0719,0.37,144.953,audio_features,1Nme6K1PYAh7p7uygyuRdf,spotify:track:1Nme6K1PYAh7p7uygyuRdf,https://api.spotify.com/v1/tracks/1Nme6K1PYAh7p7uygyuRdf,https://api.spotify.com/v1/audio-analysis/1Nme6K1PYAh7p7uygyuRdf,241348,4,Battlefield,56,dance pop
12,0.743,0.948,0,-4.445,0,0.0893,0.122,0.0,0.112,0.614,130.024,audio_features,7rv0UuxMX7CpUUwEE1jVrd,spotify:track:7rv0UuxMX7CpUUwEE1jVrd,https://api.spotify.com/v1/tracks/7rv0UuxMX7CpUUwEE1jVrd,https://api.spotify.com/v1/audio-analysis/7rv0UuxMX7CpUUwEE1jVrd,312987,4,Beautiful,62,dance pop
13,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,audio_features,190jyVPHYjAqEaOGmMzdyk,spotify:track:190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/tracks/190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/audio-analysis/190jyVPHYjAqEaOGmMzdyk,227987,4,Beauty And A Beat,74,canadian pop
14,0.431,0.894,5,-2.673,0,0.33,0.0951,0.0,0.188,0.605,162.161,audio_features,1GxHeBvQ9935Dd3cSfsfBa,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/tracks/1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/audio-analysis/1GxHeBvQ9935Dd3cSfsfBa,258760,4,Best I Ever Had,54,canadian hip hop
15,0.654,0.877,1,-2.988,1,0.045,0.025,0.0,0.0699,0.561,118.499,audio_features,4VL2XUsn5dHQYdf5nPHGdM,spotify:track:4VL2XUsn5dHQYdf5nPHGdM,https://api.spotify.com/v1/tracks/4VL2XUsn5dHQYdf5nPHGdM,https://api.spotify.com/v1/audio-analysis/4VL2XUsn5dHQYdf5nPHGdM,202440,4,Best Song Ever,0,boy band
16,0.708,0.641,7,-4.296,1,0.0335,0.205,0.0,0.0945,0.253,113.082,audio_features,3Q4WeJmzxuDpzMu9QjQqbM,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/tracks/3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/audio-analysis/3Q4WeJmzxuDpzMu9QjQqbM,268120,4,Big Girls Don't Cry (Personal),9,dance pop
17,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,audio_features,2qPUnoasNe4Ep43emVXEig,spotify:track:2qPUnoasNe4Ep43emVXEig,https://api.spotify.com/v1/tracks/2qPUnoasNe4Ep43emVXEig,https://api.spotify.com/v1/audio-analysis/2qPUnoasNe4Ep43emVXEig,211160,4,Billionaire (feat. Bruno Mars),73,pop rap
18,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,audio_features,1kHEuJRasudLhjvnbfc4yS,spotify:track:1kHEuJRasudLhjvnbfc4yS,https://api.spotify.com/v1/tracks/1kHEuJRasudLhjvnbfc4yS,https://api.spotify.com/v1/audio-analysis/1kHEuJRasudLhjvnbfc4yS,231827,4,Blank Space,55,pop
19,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,audio_features,4k80K0b6KZ2QjAYkXON7q6,spotify:track:4k80K0b6KZ2QjAYkXON7q6,https://api.spotify.com/v1/tracks/4k80K0b6KZ2QjAYkXON7q6,https://api.spotify.com/v1/audio-analysis/4k80K0b6KZ2QjAYkXON7q6,255587,4,Blow Me (One Last Kiss),66,dance pop
20,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4,Blurred Lines,74,contemporary r&b
21,0.804,0.66,4,-5.168,0,0.114,0.0142,0.0,0.484,0.366,116.514,audio_features,5rbrRXbZJyzdo0ROBjyAAr,spotify:track:5rbrRXbZJyzdo0ROBjyAAr,https://api.spotify.com/v1/tracks/5rbrRXbZJyzdo0ROBjyAAr,https://api.spotify.com/v1/audio-analysis/5rbrRXbZJyzdo0ROBjyAAr,224853,4,Body Bounce,0,canadian old school hip hop
22,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,audio_features,7xRNsqOQOgWbHV1nbXnfXN,spotify:track:7xRNsqOQOgWbHV1nbXnfXN,https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN,https://api.spotify.com/v1/audio-analysis/7xRNsqOQOgWbHV1nbXnfXN,251440,4,Boom Boom Pow,1,dance pop
23,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,audio_features,6r2BECwMgEoRb5yLfp0Hca,spotify:track:6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca,260253,4,Born This Way,68,art pop
24,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,audio_features,0171XsIM2xyeXRr6wsugEI,spotify:track:0171XsIM2xyeXRr6wsugEI,https://api.spotify.com/v1/tracks/0171XsIM2xyeXRr6wsugEI,https://api.spotify.com/v1/audio-analysis/0171XsIM2xyeXRr6wsugEI,171333,4,Boyfriend,0,canadian pop
25,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,audio_features,7ElF5zxOwYP4qVSWVvse3W,spotify:track:7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/tracks/7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/audio-analysis/7ElF5zxOwYP4qVSWVvse3W,201547,4,Break Your Heart,74,dance pop
26,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,audio_features,4urcG6Nfubqsuqy3juMjBi,spotify:track:4urcG6Nfubqsuqy3juMjBi,https://api.spotify.com/v1/tracks/4urcG6Nfubqsuqy3juMjBi,https://api.spotify.com/v1/audio-analysis/4urcG6Nfubqsuqy3juMjBi,227147,4,Brokenhearted,63,dance pop
27,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,audio_features,6lUY6MoqGgPnA27PHYxem5,spotify:track:6lUY6MoqGgPnA27PHYxem5,https://api.spotify.com/v1/tracks/6lUY6MoqGgPnA27PHYxem5,https://api.spotify.com/v1/audio-analysis/6lUY6MoqGgPnA27PHYxem5,205733,4,Bulletproof,0,alternative dance
28,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,audio_features,0xMd5bcWTbyXS7wPrBtZA6,spotify:track:0xMd5bcWTbyXS7wPrBtZA6,https://api.spotify.com/v1/tracks/0xMd5bcWTbyXS7wPrBtZA6,https://api.spotify.com/v1/audio-analysis/0xMd5bcWTbyXS7wPrBtZA6,231212,4,Burn,62,dance pop
29,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4,California Gurls,75,dance pop
30,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,audio_features,3TGRqZ0a2l1LRblBkJoaDx,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,193400,4,Call Me Maybe,71,canadian pop
31,0.692,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042,audio_features,5qxPabNDnJQ551Tf4v6k3j,spotify:track:5qxPabNDnJQ551Tf4v6k3j,https://api.spotify.com/v1/tracks/5qxPabNDnJQ551Tf4v6k3j,https://api.spotify.com/v1/audio-analysis/5qxPabNDnJQ551Tf4v6k3j,250387,4,Catch My Breath,53,dance pop
32,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,audio_features,4p3WcdhfXbDDX0fcxp0wr1,spotify:track:4p3WcdhfXbDDX0fcxp0wr1,https://api.spotify.com/v1/tracks/4p3WcdhfXbDDX0fcxp0wr1,https://api.spotify.com/v1/audio-analysis/4p3WcdhfXbDDX0fcxp0wr1,192360,4,Circus,0,dance pop
33,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4,Clarity,74,complextro
34,0.623,0.882,0,-2.574,1,0.0322,0.0205,0.0,0.194,0.525,127.98,audio_features,0xcl9XT60Siji6CSG4y6nb,spotify:track:0xcl9XT60Siji6CSG4y6nb,https://api.spotify.com/v1/tracks/0xcl9XT60Siji6CSG4y6nb,https://api.spotify.com/v1/audio-analysis/0xcl9XT60Siji6CSG4y6nb,232616,4,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,57,dance pop
35,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4,Complicated,79,canadian pop
36,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,audio_features,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,213293,4,Cooler Than Me - Single Mix,75,dance pop
37,0.664,0.758,2,-6.583,0,0.21,0.00238,0.0,0.0598,0.701,99.259,audio_features,0TwBtDAWpkpM3srywFVOV5,spotify:track:0TwBtDAWpkpM3srywFVOV5,https://api.spotify.com/v1/tracks/0TwBtDAWpkpM3srywFVOV5,https://api.spotify.com/v1/audio-analysis/0TwBtDAWpkpM3srywFVOV5,235933,4,Crazy In Love (feat. Jay-Z),74,dance pop
